Model,#States,AMPL_M,AMPL_T,BVI_100,GBVI_100,OVI_100,QP_CON,QP_G,QP_G_T,QP_G_T_W,QP_G_W,TBVI_100,TGBVI_100,TOVI_100,TOVI_100_opt
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_7,1002,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.009999999999999787,0.010000000000000002,0.010000000000000002,0.009999999999999787,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_8,1002,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_9,1002,,0.0,0.32860000000000006,0.32860000000000006,0.32860000000000006,,,0.7,0.7,,0.32860000000000006,0.32860000000000006,0.32860000000000006,0.32860000000000006
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_1,1002,0.0,0.0,0.010000000000000004,0.010000000000000004,0.01,,,0.01,0.01,,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_10,1002,,0.0,0.14660000000000004,0.14660000000000004,0.14660000000000004,,,0.7,0.7,,0.14660000000000004,0.14660000000000004,0.14660000000000004,0.14660000000000004
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_11,1002,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_12,1002,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_13,1002,0.0,0.0,0.18000000000000002,0.18000000000000002,0.18000000000000002,,,0.18000000000000002,0.18000000000000002,,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.18000000000000002
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_14,1002,0.0,0.0,0.18200000000000002,0.18200000000000002,0.18200000000000002,,,0.604,0.604,,0.18200000000000002,0.18200000000000002,0.18200000000000002,0.18200000000000002
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_15,1002,0.0,0.274,0.274,0.274,0.274,,,0.274,0.274,,0.274,0.274,0.274,0.274
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_16,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_17,1002,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_18,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.01,,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_19,1002,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_2,1002,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_20,1002,0.0,0.0,0.507,0.507,0.507,,,0.507,0.507,,0.507,0.507,0.507,0.507
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_3,1002,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_4,1002,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_5,1002,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_6,1002,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.00999999999999912,0.010000000000000002,0.010000000000000002,0.00999999999999912,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_7,1002,,0.0,0.19590000000000002,0.19590000000000002,0.19590000000000002,,,0.202,0.202,,0.19590000000000002,0.19590000000000002,0.19590000000000002,0.19590000000000002
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_8,1002,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_9,1002,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_1,1002,,0.0,0.004522708227099799,0.004522706139036817,0.004522707587432276,,,,,,0.004522708227099994,0.004522708227099994,0.004522708227099994,0.004522708227099994
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_10,1002,0.0,0.0,0.012202258985071,0.01220225808896995,0.012202258985055277,,,,,,0.012202258985071004,0.012202258985071004,0.012202258985071004,0.012202258985071004
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_11,1002,0.0,,0.002073832285145372,0.0020738226636442484,0.0020738308762051835,,,,,,0.002073832285147905,0.002073832285147905,0.002073832285147905,0.002073832285147905
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_12,1002,0.0,0.0,0.0024124117108195084,0.0024123955048802087,0.0024124117085301683,,,,,0.0024124113367289994,0.0024124117108187213,0.0024124117108187213,0.0024124117108187213,0.0024124117108187213
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_13,1002,0.0,0.0,0.005252104032162403,0.005252099911307844,0.005252104032089668,,,,,,0.005252104032162403,0.005252104032162403,0.005252104032162403,0.005252104032162403
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_14,1002,0.0,0.0,0.0027805812371598094,0.0027805746181435173,0.002780581226758924,,,,,,0.0027805812370879997,0.0027805812370879997,0.0027805812370879997,0.0027805812370879997
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_15,1002,0.0,0.0,0.007058001580530837,0.007057998351220389,0.007058001398394773,,,,,,0.0070580015805310715,0.0070580015805310715,0.0070580015805310715,0.0070580015805310715
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_16,1002,0.0,0.0,0.0025942738515503426,0.0025942714653301568,0.002594273802851108,,,,,,0.0025942738515503418,0.0025942738515503418,0.0025942738515503418,0.0025942738515503418
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_17,1002,0.0,0.0,0.004949571914265402,0.004949567820884085,0.004949571914201073,,,,,,0.004949571914265425,0.004949571914265425,0.004949571914265425,0.004949571914265425
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_18,1002,0.0,0.0,0.008083709268101091,0.00808370418910118,0.00808370926300684,,,,,,0.00808370926810179,0.00808370926810179,0.00808370926810179,0.00808370926810179
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_19,1002,0.0,0.0,0.007458694857373357,0.007458694718930577,0.007458694857373357,,,,,,0.007458694857373356,0.007458694857373356,0.007458694857373356,0.007458694857373356
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_2,1002,0.0,0.0,0.001948454316814212,0.0019484499225532028,0.001948454316814193,,,,,,0.0019484543168155949,0.0019484543168155949,0.0019484543168155949,0.0019484543168155949
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_20,1002,0.0,0.0,0.006072957277792047,0.00607294323793377,0.006072957265949733,,,,,,0.006072957277792045,0.006072957277792045,0.006072957277792045,0.006072957277792045
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_3,1002,0.0,0.0,0.0029194962314448166,0.0029194929982618613,0.0029194962293178344,,,,,,0.0029194962314448084,0.0029194962314448084,0.0029194962314448084,0.0029194962314448084
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_4,1002,0.0,0.0,0.005748798089370275,0.005748753594664933,0.005748798064552871,,,,,,0.005748798089370274,0.005748798089370274,0.005748798089370274,0.005748798089370274
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_5,1002,,0.0,0.0010541322084662136,0.001054084302660552,0.0010541322084661447,,,,,,0.0010541322084657594,0.0010541322084657594,0.0010541322084657594,0.0010541322084657594
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_6,1002,,0.0,0.006702667330942229,0.006702656781050781,0.006702667330920167,,,,,,0.006702667330942229,0.006702667330942229,0.006702667330942229,0.006702667330942229
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_7,1002,0.0,0.0,0.004293006684198987,0.004292992494897834,0.004293006365671096,,,,,,0.004293006686643519,0.004293006686643519,0.004293006686643519,0.004293006686643519
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_8,1002,0.0,0.0,0.007111692903239267,0.007111681784586907,0.007111692903237788,,,,,,0.007111692903239257,0.007111692903239257,0.007111692903239257,0.007111692903239257
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_9,1002,0.0,0.0,0.00406527406688821,0.004065266684538008,0.004065274028369526,,,,,,0.00406527406838402,0.00406527406838402,0.00406527406838402,0.00406527406838402
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_1,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_10,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_11,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999998177,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_12,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_13,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_14,102,0.0,0.9,0.9,0.9,0.9,,0.8999999999999999,0.9,0.9,0.8999999999999999,0.9,0.9,0.9,0.9
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_15,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_16,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.009999999999994518,0.010000000000000002,0.010000000000000002,0.009999999999994518,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_17,102,0.0,0.7210000000000001,0.7210000000000001,0.7210000000000001,0.7210000000000001,,0.7210000000000001,0.7210000000000001,0.7210000000000001,0.7210000000000001,0.7210000000000001,0.7210000000000001,0.7210000000000001,0.7210000000000001
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_18,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.009999999999995637,0.010000000000000002,0.010000000000000002,0.009999999999995637,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_19,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_2,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_20,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.009999999999997814,0.010000000000000002,0.010000000000000002,0.009999999999997814,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_3,102,0.0,0.81,0.81,0.81,0.81,,0.8099999999999998,0.81,0.81,0.8099999999999998,0.81,0.81,0.81,0.81
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_4,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999997788,0.01,0.01,0.01,0.01
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_5,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_6,102,0.0,0.098,0.098,0.098,0.098,,0.09799999999999953,0.098,0.098,0.098,0.098,0.098,0.098,0.098
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_7,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.01,0.010000000000000002,0.010000000000000002,0.00999999999999817,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_8,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_100_Type-tree_MinTransProb_0.1_Model_9,102,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_1,102,0.0,0.0,0.01,0.01,0.01,,0.00999999999999264,1.0,1.0,0.00999999999999264,0.01,0.01,0.01,0.01
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_10,102,0.0,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_11,102,0.0,0.0,0.541,0.541,0.541,,,0.541,0.541,,0.541,0.541,0.541,0.541
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_12,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_13,102,,0.0,0.01,0.01,0.01,,,1.0,1.0,,0.01,0.01,0.01,0.01
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_14,102,0.0,0.0,0.010000000000000002,0.01,0.009999994000000002,,,0.010000000000000004,0.010000000000000004,,0.01,0.01,0.01,0.01
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_15,102,0.0,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_16,102,0.0,0.0,0.37113636363636365,0.3711362366234624,0.37113634839481546,,0.3711363636363636,1.0,1.0,0.3711363636363636,0.37113636363636365,0.37113636363636365,0.37113636363636365,0.37113636363636365
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_17,102,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_18,102,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.01,0.01,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_19,102,0.0,0.0,0.36600000000000005,0.36600000000000005,0.36600000000000005,,,1.0,1.0,,0.36600000000000005,0.36600000000000005,0.36600000000000005,0.36600000000000005
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_2,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_20,102,0.0,0.18200000000000002,0.18200000000000002,0.18200000000000002,0.18200000000000002,,0.1819999999999987,0.18200000000000002,0.18200000000000002,0.1819999999999987,0.18200000000000002,0.18200000000000002,0.18200000000000002,0.18200000000000002
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_3,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_4,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_5,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_6,102,0.0,0.0,0.7844086021505378,0.7844085122186302,0.7844085957494201,,0.7844086021505379,0.7844086021505376,0.7844086021505376,0.7844086021505379,0.7844086021505376,0.7844086021505376,0.7844086021505376,0.7844086021505376
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_7,102,0.0,0.0,0.01,0.01,0.01,,0.009999999999999787,0.01,0.01,0.009999999999999787,0.01,0.01,0.01,0.01
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_8,102,0.0,,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,1.0,1.0,,0.01,0.01,0.01,0.01
RANDOM_Size_102_MinAct_10_Type-tree_MinTransProb_0.1_Model_9,102,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_1,102,0.0,0.0,0.7220000000000001,0.7220000000000001,0.72199999999288,,,0.7220000000000001,0.7220000000000001,,0.7220000000000001,0.7220000000000001,0.7220000000000001,0.7220000000000001
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_10,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_11,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_12,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_13,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,,0.009999999999995585,0.010000000000000002,0.010000000000000002,0.009999999999995585,0.01,0.01,0.01,0.01
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_14,102,0.0,0.01,0.01,0.01,0.01,,0.009999999999995637,0.01,0.01,0.009999999999995637,0.01,0.01,0.01,0.01
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_15,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_16,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_17,102,0.0,0.81,0.81,0.81,0.81,,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_18,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.00999999999999118,0.010000000000000002,0.010000000000000002,0.00999999999999118,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_19,102,,0.0,0.49060000000000004,0.49060000000000004,0.49060000000000004,,0.49059999999999937,1.0,1.0,0.49059999999999937,0.49060000000000004,0.49060000000000004,0.49060000000000004,0.49060000000000004
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_2,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_20,102,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_3,102,0.0,0.0,0.3907142857142858,0.3907142531687243,0.39071408512140315,,,1.0,1.0,,0.3907142857142858,0.3907142857142858,0.3907142857142858,0.3907142857142858
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_4,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_5,102,0.0,0.0,0.8099999999999999,0.81,0.8099995743157591,,,1.0,1.0,,0.81,0.81,0.81,0.81
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_6,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_7,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_8,102,0.0,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_30_Type-tree_MinTransProb_0.1_Model_9,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_1,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_10,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_11,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_12,102,0.0,0.0,0.1622,0.1622,0.1622,,0.16219999999999998,1.0,1.0,0.16219999999999998,0.1622,0.1622,0.1622,0.1622
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_13,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_14,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_15,102,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_16,102,0.0,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.009999999999992298,0.01,0.01,0.009999999999992298,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_17,102,0.0,0.0,0.18600000000000003,0.18600000000000003,0.18600000000000003,,0.1859999999999996,1.0,1.0,0.1859999999999996,0.18600000000000003,0.18600000000000003,0.18600000000000003,0.18600000000000003
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_18,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_19,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_2,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_20,102,0.0,0.0,0.21940000000000004,0.21940000000000004,0.21940000000000004,,0.21939999999999893,1.0,1.0,0.21939999999999893,0.21940000000000004,0.21940000000000004,0.21940000000000004,0.21940000000000004
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_3,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_4,102,0.0,0.0,0.01,0.01,0.01,,0.009999999999988976,0.01,0.01,0.009999999999988976,0.01,0.01,0.01,0.01
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_5,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_6,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_7,102,0.0,0.0,0.7200000000000001,0.7200000000000001,0.7200000000000001,,,1.0,1.0,,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_8,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999995603,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_50_Type-tree_MinTransProb_0.1_Model_9,102,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
